dnaSampleID,Site,Date,Type,Source,aquMicrobeType,MetaSample,WQGroup,WatershedArea,Latitude,Longitude,Elevation,NLCD_11,NLCD_12,NLCD_2,NLCD_31,NLCD_4,NLCD_5,NLCD_7,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NRCS_ALF,NRCS_ARI,NRCS_AND,NRCS_ENT,NRCS_GEL,NRCS_HIS,NRCS_INC,NRCS_MOL,NRCS_OXI,NRCS_SPO,NRCS_ULT,NRCS_VER,NRCS_WATER,SW_PARavg,SW_TempAvg,SW_SpCondAvg,SW_DOAvg,SW_DOSatAvg,SW_pHAvg,SW_TurbAvg,SW_Qavg,SW_Runoffavg,SW_Alkalinity,SW_Br,SW_Ca,SW_Cl,SW_CO3,SW_DIC,SW_DOC,SW_F,SW_Fe,SW_HCO3,SW_K,SW_Mg,SW_Mn,SW_Na,SW_NH4,SW_NO3NO2,SW_OrthoP,SW_Si,SW_SO4,SW_TDN,SW_TDP,SW_TDS,SW_TN,SW_TOC,SW_TP,SW_TPC,SW_TSS,SW_UVAbsorbance_280nm,SW_UVAbsorbance_254nm,Sed_Perc2mmSieve,Sed_Al,Sed_Alkalinity,Sed_Ba,Sed_Be,Sed_Ca,Sed_Cd,Sed_PercClay,Sed_CO3,Sed_Conductivity,Sed_Cr,Sed_Cu,Sed_Fe,Sed_HCO3,Sed_Hg,Sed_K,Sed_Mg,Sed_Mn,Sed_Mo,Sed_Na,Sed_NH4,Sed_Ni,Sed_NO3NO2,Sed_OH,Sed_Pb,Sed_PercSolids,Sed_pH,Sed_PercSand,Sed_Sb,Sed_PercSilt,Sed_Sn,Sed_TC,Sed_Ti,Sed_TN,Sed_TP,Sed_TOC,Sed_Zn
REDB.20190402.EPIPELON.2-DNA1,REDB,4/2/19,Stream,Benthic,epipelon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,90.52,4.39,529.7,10.61,82.03,8.36,745.09,211.9,1.1,3.87,0.005,79.659,7.979,0.005,50.19,4.271,1.541,0.001,233.61,0.625,19.29,0.001,10.07,0.01,0.014,0.04,5.263,91.8,0.252,0.02,428.11,0.238,4.22,0.092,"3,176.27",6,0.026,0.0199,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190402.EPIPELON.3-DNA1,REDB,4/2/19,Stream,Benthic,epipelon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,90.52,4.39,529.7,10.61,82.03,8.36,745.09,211.9,1.1,3.87,0.005,79.659,7.979,0.005,50.19,4.271,1.541,0.001,233.61,0.625,19.29,0.001,10.07,0.01,0.014,0.04,5.263,91.8,0.252,0.02,428.11,0.238,4.22,0.092,"3,176.27",6,0.026,0.0199,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190715.EPILITHON.1.DNA-DNA1,REDB,7/15/19,Stream,Benthic,epilithon,1,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,104.11,9.9,578,10.44,93.6,8.2,102.73,219.75,1.14,5.01,0.005,62.296,8.654,0.005,58.8,1.09,2.407,0.001,239.71,0.685,26.19,0.001,10.84,0.028,0.04,0.037,8.895,72.48,0.096,0.011,404.28,0.09,3.008,0.144,"1,749.97",14,0.0298,0.0224,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190715.EPILITHON.2.DNA-DNA1,REDB,7/15/19,Stream,Benthic,epilithon,1,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,104.11,9.9,578,10.44,93.6,8.2,102.73,219.75,1.14,5.01,0.005,62.296,8.654,0.005,58.8,1.09,2.407,0.001,239.71,0.685,26.19,0.001,10.84,0.028,0.04,0.037,8.895,72.48,0.096,0.011,404.28,0.09,3.008,0.144,"1,749.97",14,0.0298,0.0224,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190715.EPILITHON.3.DNA-DNA1,REDB,7/15/19,Stream,Benthic,epilithon,1,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,104.11,9.9,578,10.44,93.6,8.2,102.73,219.75,1.14,5.01,0.005,62.296,8.654,0.005,58.8,1.09,2.407,0.001,239.71,0.685,26.19,0.001,10.84,0.028,0.04,0.037,8.895,72.48,0.096,0.011,404.28,0.09,3.008,0.144,"1,749.97",14,0.0298,0.0224,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190715.EPIPSAMMON.1.DNA-DNA1,REDB,7/15/19,Stream,Benthic,epipsammon,1,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,104.11,9.9,578,10.44,93.6,8.2,102.73,219.75,1.14,5.01,0.005,62.296,8.654,0.005,58.8,1.09,2.407,0.001,239.71,0.685,26.19,0.001,10.84,0.028,0.04,0.037,8.895,72.48,0.096,0.011,404.28,0.09,3.008,0.144,"1,749.97",14,0.0298,0.0224,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190715.EPIPSAMMON.2.DNA-DNA1,REDB,7/15/19,Stream,Benthic,epipsammon,1,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,104.11,9.9,578,10.44,93.6,8.2,102.73,219.75,1.14,5.01,0.005,62.296,8.654,0.005,58.8,1.09,2.407,0.001,239.71,0.685,26.19,0.001,10.84,0.028,0.04,0.037,8.895,72.48,0.096,0.011,404.28,0.09,3.008,0.144,"1,749.97",14,0.0298,0.0224,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190715.EPIPSAMMON.3.DNA-DNA1,REDB,7/15/19,Stream,Benthic,epipsammon,1,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,104.11,9.9,578,10.44,93.6,8.2,102.73,219.75,1.14,5.01,0.005,62.296,8.654,0.005,58.8,1.09,2.407,0.001,239.71,0.685,26.19,0.001,10.84,0.028,0.04,0.037,8.895,72.48,0.096,0.011,404.28,0.09,3.008,0.144,"1,749.97",14,0.0298,0.0224,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190715.EPIPSAMMON.4.DNA-DNA1,REDB,7/15/19,Stream,Benthic,epipsammon,1,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,104.11,9.9,578,10.44,93.6,8.2,102.73,219.75,1.14,5.01,0.005,62.296,8.654,0.005,58.8,1.09,2.407,0.001,239.71,0.685,26.19,0.001,10.84,0.028,0.04,0.037,8.895,72.48,0.096,0.011,404.28,0.09,3.008,0.144,"1,749.97",14,0.0298,0.0224,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20190715.EPIPSAMMON.5.DNA-DNA1,REDB,7/15/19,Stream,Benthic,epipsammon,1,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,104.11,9.9,578,10.44,93.6,8.2,102.73,219.75,1.14,5.01,0.005,62.296,8.654,0.005,58.8,1.09,2.407,0.001,239.71,0.685,26.19,0.001,10.84,0.028,0.04,0.037,8.895,72.48,0.096,0.011,404.28,0.09,3.008,0.144,"1,749.97",14,0.0298,0.0224,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20191007.EPILITHON.1.DNA-DNA1,REDB,10/7/19,Stream,Benthic,epilithon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,NA,3.63,649.64,9.82,73.59,7.82,NA,NA,NA,5.02,0.005,63.95,10.42,0.005,63.88,1.444,0.35,0.001,201.39,0.777,26.96,0.001,11.4,0.086,0.004,0.092,4.934,110.73,0.052,0.009,353.21,0.07,1.367,0.072,268.881,6,0.0236,0.0155,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20191007.EPILITHON.2.DNA-DNA1,REDB,10/7/19,Stream,Benthic,epilithon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,NA,3.63,649.64,9.82,73.59,7.82,NA,NA,NA,5.02,0.005,63.95,10.42,0.005,63.88,1.444,0.35,0.001,201.39,0.777,26.96,0.001,11.4,0.086,0.004,0.092,4.934,110.73,0.052,0.009,353.21,0.07,1.367,0.072,268.881,6,0.0236,0.0155,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20191007.EPILITHON.3.DNA-DNA1,REDB,10/7/19,Stream,Benthic,epilithon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,NA,3.63,649.64,9.82,73.59,7.82,NA,NA,NA,5.02,0.005,63.95,10.42,0.005,63.88,1.444,0.35,0.001,201.39,0.777,26.96,0.001,11.4,0.086,0.004,0.092,4.934,110.73,0.052,0.009,353.21,0.07,1.367,0.072,268.881,6,0.0236,0.0155,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20191007.EPIPSAMMON.1.DNA-DNA1,REDB,10/7/19,Stream,Benthic,epipsammon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,NA,3.63,649.64,9.82,73.59,7.82,NA,NA,NA,5.02,0.005,63.95,10.42,0.005,63.88,1.444,0.35,0.001,201.39,0.777,26.96,0.001,11.4,0.086,0.004,0.092,4.934,110.73,0.052,0.009,353.21,0.07,1.367,0.072,268.881,6,0.0236,0.0155,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20191007.EPIPSAMMON.2.DNA-DNA1,REDB,10/7/19,Stream,Benthic,epipsammon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,NA,3.63,649.64,9.82,73.59,7.82,NA,NA,NA,5.02,0.005,63.95,10.42,0.005,63.88,1.444,0.35,0.001,201.39,0.777,26.96,0.001,11.4,0.086,0.004,0.092,4.934,110.73,0.052,0.009,353.21,0.07,1.367,0.072,268.881,6,0.0236,0.0155,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20191007.EPIPSAMMON.3.DNA-DNA1,REDB,10/7/19,Stream,Benthic,epipsammon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,NA,3.63,649.64,9.82,73.59,7.82,NA,NA,NA,5.02,0.005,63.95,10.42,0.005,63.88,1.444,0.35,0.001,201.39,0.777,26.96,0.001,11.4,0.086,0.004,0.092,4.934,110.73,0.052,0.009,353.21,0.07,1.367,0.072,268.881,6,0.0236,0.0155,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20191007.EPIPSAMMON.4.DNA-DNA1,REDB,10/7/19,Stream,Benthic,epipsammon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,NA,3.63,649.64,9.82,73.59,7.82,NA,NA,NA,5.02,0.005,63.95,10.42,0.005,63.88,1.444,0.35,0.001,201.39,0.777,26.96,0.001,11.4,0.086,0.004,0.092,4.934,110.73,0.052,0.009,353.21,0.07,1.367,0.072,268.881,6,0.0236,0.0155,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
REDB.20191007.EPIPSAMMON.5.DNA-DNA1,REDB,10/7/19,Stream,Benthic,epipsammon,0,5,16.7032,40.7836634,-111.7981391,1697,0,0,0,0,88.518,11.4662,0.0007,0,0,0.0092,0,0,0,0,5.255584,0,0,0,94.718868,0,0,0,0,0,NA,3.63,649.64,9.82,73.59,7.82,NA,NA,NA,5.02,0.005,63.95,10.42,0.005,63.88,1.444,0.35,0.001,201.39,0.777,26.96,0.001,11.4,0.086,0.004,0.092,4.934,110.73,0.052,0.009,353.21,0.07,1.367,0.072,268.881,6,0.0236,0.0155,92.94,7206.25,56.69,106.09,0.36,150287.5,0.52,11.25,2,0.73,10.88,6,7107.5,56.69,8.89,1866.25,3640,170.13,1,108.75,2.43,7.53,3.38,2,7.41,56.36,7.59,72.5,0.1,16.25,2.75,4.58,134.9,0.1,918.75,1.68,38.13
SYCA.20190212.EPILITHON.1.DNA-DNA1,SYCA,2/12/19,Stream,Benthic,epilithon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,235.69,11.19,490.87,6.82,62.59,8.06,3228.5,431.56,0.13,4.17,0.005,55,8.418,0.005,56.52,5.489,1.45,0.001,288.47,1.916,21.76,0.001,21.18,0.067,3.21,0.146,14.098,24.339,2.635,0.095,395.67,2.662,5.206,0.154,610.73,12,0.1644,0.1047,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190212.EPILITHON.2.DNA-DNA1,SYCA,2/12/19,Stream,Benthic,epilithon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,235.69,11.19,490.87,6.82,62.59,8.06,3228.5,431.56,0.13,4.17,0.005,55,8.418,0.005,56.52,5.489,1.45,0.001,288.47,1.916,21.76,0.001,21.18,0.067,3.21,0.146,14.098,24.339,2.635,0.095,395.67,2.662,5.206,0.154,610.73,12,0.1644,0.1047,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190212.EPILITHON.3.DNA-DNA1,SYCA,2/12/19,Stream,Benthic,epilithon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,235.69,11.19,490.87,6.82,62.59,8.06,3228.5,431.56,0.13,4.17,0.005,55,8.418,0.005,56.52,5.489,1.45,0.001,288.47,1.916,21.76,0.001,21.18,0.067,3.21,0.146,14.098,24.339,2.635,0.095,395.67,2.662,5.206,0.154,610.73,12,0.1644,0.1047,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190212.EPILITHON.4.DNA-DNA1,SYCA,2/12/19,Stream,Benthic,epilithon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,235.69,11.19,490.87,6.82,62.59,8.06,3228.5,431.56,0.13,4.17,0.005,55,8.418,0.005,56.52,5.489,1.45,0.001,288.47,1.916,21.76,0.001,21.18,0.067,3.21,0.146,14.098,24.339,2.635,0.095,395.67,2.662,5.206,0.154,610.73,12,0.1644,0.1047,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190212.EPILITHON.5.DNA-DNA1,SYCA,2/12/19,Stream,Benthic,epilithon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,235.69,11.19,490.87,6.82,62.59,8.06,3228.5,431.56,0.13,4.17,0.005,55,8.418,0.005,56.52,5.489,1.45,0.001,288.47,1.916,21.76,0.001,21.18,0.067,3.21,0.146,14.098,24.339,2.635,0.095,395.67,2.662,5.206,0.154,610.73,12,0.1644,0.1047,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190212.EPIPSAMMON.1.DNA-DNA1,SYCA,2/12/19,Stream,Benthic,epipsammon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,235.69,11.19,490.87,6.82,62.59,8.06,3228.5,431.56,0.13,4.17,0.005,55,8.418,0.005,56.52,5.489,1.45,0.001,288.47,1.916,21.76,0.001,21.18,0.067,3.21,0.146,14.098,24.339,2.635,0.095,395.67,2.662,5.206,0.154,610.73,12,0.1644,0.1047,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190212.EPIPSAMMON.2.DNA-DNA1,SYCA,2/12/19,Stream,Benthic,epipsammon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,235.69,11.19,490.87,6.82,62.59,8.06,3228.5,431.56,0.13,4.17,0.005,55,8.418,0.005,56.52,5.489,1.45,0.001,288.47,1.916,21.76,0.001,21.18,0.067,3.21,0.146,14.098,24.339,2.635,0.095,395.67,2.662,5.206,0.154,610.73,12,0.1644,0.1047,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190212.EPIPSAMMON.3.DNA-DNA2,SYCA,2/12/19,Stream,Benthic,epipsammon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,235.69,11.19,490.87,6.82,62.59,8.06,3228.5,431.56,0.13,4.17,0.005,55,8.418,0.005,56.52,5.489,1.45,0.001,288.47,1.916,21.76,0.001,21.18,0.067,3.21,0.146,14.098,24.339,2.635,0.095,395.67,2.662,5.206,0.154,610.73,12,0.1644,0.1047,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190326.EPILITHON.1.DNA-DNA1,SYCA,3/26/19,Stream,Benthic,epilithon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,338.6,15.45,289.9,8.55,87.14,8.26,65.21,436.2,0.13,3.06,0.005,37.5,9.713,0.005,39.8,3.799,0.906,0.001,189.91,1.09,14.62,0.001,14.34,0.023,0.421,0.053,14.218,14.592,0.596,0.055,265.74,0.623,3.742,0.181,474.762,2,0.1103,0.0726,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190326.EPILITHON.2.DNA-DNA1,SYCA,3/26/19,Stream,Benthic,epilithon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,338.6,15.45,289.9,8.55,87.14,8.26,65.21,436.2,0.13,3.06,0.005,37.5,9.713,0.005,39.8,3.799,0.906,0.001,189.91,1.09,14.62,0.001,14.34,0.023,0.421,0.053,14.218,14.592,0.596,0.055,265.74,0.623,3.742,0.181,474.762,2,0.1103,0.0726,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
SYCA.20190326.EPILITHON.3.DNA-DNA1,SYCA,3/26/19,Stream,Benthic,epilithon,0,6,280.2636,33.75073991,-111.5076939,643,0.002,0,0.7359,0.029,20.5206,78.3821,0.1903,0,0,0.1085,0.0315,26.51400907,0,0,32.1686463,0,0,41.31734463,0,0,0,0,0,0,338.6,15.45,289.9,8.55,87.14,8.26,65.21,436.2,0.13,3.06,0.005,37.5,9.713,0.005,39.8,3.799,0.906,0.001,189.91,1.09,14.62,0.001,14.34,0.023,0.421,0.053,14.218,14.592,0.596,0.055,265.74,0.623,3.742,0.181,474.762,2,0.1103,0.0726,68.04,3448.75,11.4,26,0.27,2591.25,0.17,3.46,1.13,0.3,6.31,7.28,7788.75,11.4,37.63,591.63,1970,179.76,1,139.13,0.8,9.17,1.08,1.13,3.01,78.05,7.73,93.75,0.21,2.84,3.95,1.23,333.63,0.01,372.25,1.25,15.59
